"ym","mdl","variable","value"
2018-10-01,"comm","V335",8e+06
2018-11-01,"comm","V335",8120000
2018-12-01,"comm","V335",8274400
2016-01-01,"comm","V336",2469600
2016-02-01,"comm","V336",2594400
2016-03-01,"comm","V336",2738000
2016-04-01,"comm","V336",2876400
2016-05-01,"comm","V336",3034000
2016-06-01,"comm","V336",3191600
2016-07-01,"comm","V336",3349200
2016-08-01,"comm","V336",3528000
2016-09-01,"comm","V336",3744400
2016-10-01,"comm","V336",3952400
2016-11-01,"comm","V336",4158800
2016-12-01,"comm","V336",4378800
2017-01-01,"comm","V336",4518800
2017-02-01,"comm","V336",4670400
2017-03-01,"comm","V336",4840800
2017-04-01,"comm","V336",5023200
2017-05-01,"comm","V336",5216400
2017-06-01,"comm","V336",5398000
2017-07-01,"comm","V336",5615200
2017-08-01,"comm","V336",5826000
2017-09-01,"comm","V336",6022400
2017-10-01,"comm","V336",6224800
2017-11-01,"comm","V336",6446400
2017-12-01,"comm","V336",6642800
2018-01-01,"comm","V336",6752800
2018-02-01,"comm","V336",6866800
2018-03-01,"comm","V336",6996000
2018-04-01,"comm","V336",7140800
2018-05-01,"comm","V336",7261200
2018-06-01,"comm","V336",7422000
2018-07-01,"comm","V336",7575600
2018-08-01,"comm","V336",7718800
2018-09-01,"comm","V336",7864800
2018-10-01,"comm","V336",7999200
2018-11-01,"comm","V336",8155200
2018-12-01,"comm","V336",8254400
2016-01-01,"comm","V337",2469600
2016-02-01,"comm","V337",2592800
2016-03-01,"comm","V337",2720400
2016-04-01,"comm","V337",2862800
2016-05-01,"comm","V337",3015600
2016-06-01,"comm","V337",3182400
2016-07-01,"comm","V337",3350400
2016-08-01,"comm","V337",3531600
2016-09-01,"comm","V337",3730000
2016-10-01,"comm","V337",3922800
2016-11-01,"comm","V337",4129600
2016-12-01,"comm","V337",4376800
2017-01-01,"comm","V337",4529600
2017-02-01,"comm","V337",4704800
2017-03-01,"comm","V337",4876400
2017-04-01,"comm","V337",5071200
2017-05-01,"comm","V337",5247200
2017-06-01,"comm","V337",5422000
2017-07-01,"comm","V337",5616800
2017-08-01,"comm","V337",5796000
2017-09-01,"comm","V337",6004800
2017-10-01,"comm","V337",6212800
2017-11-01,"comm","V337",6428800
2017-12-01,"comm","V337",6650400
2018-01-01,"comm","V337",6792000
2018-02-01,"comm","V337",6922000
2018-03-01,"comm","V337",7066400
2018-04-01,"comm","V337",7228400
2018-05-01,"comm","V337",7365600
2018-06-01,"comm","V337",7516000
2018-07-01,"comm","V337",7621600
2018-08-01,"comm","V337",7742800
2018-09-01,"comm","V337",7848800
2018-10-01,"comm","V337",7989600
2018-11-01,"comm","V337",8129200
2018-12-01,"comm","V337",8307600
2016-01-01,"comm","V338",2469600
2016-02-01,"comm","V338",2604000
2016-03-01,"comm","V338",2751600
2016-04-01,"comm","V338",2893200
2016-05-01,"comm","V338",3043200
2016-06-01,"comm","V338",3212800
2016-07-01,"comm","V338",3390800
2016-08-01,"comm","V338",3570000
2016-09-01,"comm","V338",3758000
2016-10-01,"comm","V338",3958000
2016-11-01,"comm","V338",4169600
2016-12-01,"comm","V338",4381200
2017-01-01,"comm","V338",4551200
2017-02-01,"comm","V338",4720000
2017-03-01,"comm","V338",4889600
2017-04-01,"comm","V338",5097200
2017-05-01,"comm","V338",5277200
2017-06-01,"comm","V338",5468800
2017-07-01,"comm","V338",5664800
2017-08-01,"comm","V338",5871200
2017-09-01,"comm","V338",6098800
2017-10-01,"comm","V338",6346800
2017-11-01,"comm","V338",6592400
2017-12-01,"comm","V338",6810400
2018-01-01,"comm","V338",6914000
2018-02-01,"comm","V338",7018000
2018-03-01,"comm","V338",7143200
2018-04-01,"comm","V338",7248400
2018-05-01,"comm","V338",7418800
2018-06-01,"comm","V338",7564400
2018-07-01,"comm","V338",7724000
2018-08-01,"comm","V338",7810400
2018-09-01,"comm","V338",7942400
2018-10-01,"comm","V338",8058000
2018-11-01,"comm","V338",8209200
2018-12-01,"comm","V338",8336800
2016-01-01,"comm","V339",2469600
2016-02-01,"comm","V339",2610000
2016-03-01,"comm","V339",2760000
2016-04-01,"comm","V339",2931600
2016-05-01,"comm","V339",3081600
2016-06-01,"comm","V339",3257200
2016-07-01,"comm","V339",3429600
2016-08-01,"comm","V339",3612400
2016-09-01,"comm","V339",3820400
2016-10-01,"comm","V339",4032400
2016-11-01,"comm","V339",4243200
2016-12-01,"comm","V339",4491600
2017-01-01,"comm","V339",4642400
2017-02-01,"comm","V339",4805200
2017-03-01,"comm","V339",4997600
2017-04-01,"comm","V339",5187600
2017-05-01,"comm","V339",5395200
2017-06-01,"comm","V339",5588000
2017-07-01,"comm","V339",5774800
2017-08-01,"comm","V339",5952000
2017-09-01,"comm","V339",6184000
2017-10-01,"comm","V339",6432400
2017-11-01,"comm","V339",6656400
2017-12-01,"comm","V339",6879200
2018-01-01,"comm","V339",6986800
2018-02-01,"comm","V339",7130400
2018-03-01,"comm","V339",7250400
2018-04-01,"comm","V339",7390800
2018-05-01,"comm","V339",7540000
2018-06-01,"comm","V339",7682000
2018-07-01,"comm","V339",7844800
2018-08-01,"comm","V339",7954400
2018-09-01,"comm","V339",8049200
2018-10-01,"comm","V339",8167200
2018-11-01,"comm","V339",8331600
2018-12-01,"comm","V339",8454400
2016-01-01,"comm","V340",2469600
2016-02-01,"comm","V340",2606400
2016-03-01,"comm","V340",2750000
2016-04-01,"comm","V340",2914800
2016-05-01,"comm","V340",3056800
2016-06-01,"comm","V340",3231200
2016-07-01,"comm","V340",3416800
2016-08-01,"comm","V340",3607200
2016-09-01,"comm","V340",3783600
2016-10-01,"comm","V340",3989600
2016-11-01,"comm","V340",4197200
2016-12-01,"comm","V340",4436400
2017-01-01,"comm","V340",4612800
2017-02-01,"comm","V340",4766000
2017-03-01,"comm","V340",4930000
2017-04-01,"comm","V340",5072000
2017-05-01,"comm","V340",5254000
2017-06-01,"comm","V340",5446000
2017-07-01,"comm","V340",5634800
2017-08-01,"comm","V340",5830800
2017-09-01,"comm","V340",6083600
2017-10-01,"comm","V340",6324800
2017-11-01,"comm","V340",6571200
2017-12-01,"comm","V340",6793200
2018-01-01,"comm","V340",6918000
2018-02-01,"comm","V340",7042000
2018-03-01,"comm","V340",7179200
2018-04-01,"comm","V340",7318400
2018-05-01,"comm","V340",7450800
2018-06-01,"comm","V340",7599600
2018-07-01,"comm","V340",7742800
2018-08-01,"comm","V340",7871200
2018-09-01,"comm","V340",7964400
2018-10-01,"comm","V340",8148800
2018-11-01,"comm","V340",8288400
2018-12-01,"comm","V340",8461200
2016-01-01,"comm","V341",2469600
2016-02-01,"comm","V341",2585200
2016-03-01,"comm","V341",2735200
2016-04-01,"comm","V341",2874800
2016-05-01,"comm","V341",3024800
2016-06-01,"comm","V341",3166800
2016-07-01,"comm","V341",3345200
2016-08-01,"comm","V341",3526400
2016-09-01,"comm","V341",3732000
2016-10-01,"comm","V341",3943200
2016-11-01,"comm","V341",4154400
2016-12-01,"comm","V341",4375200
2017-01-01,"comm","V341",4520000
2017-02-01,"comm","V341",4676000
2017-03-01,"comm","V341",4842800
2017-04-01,"comm","V341",5019600
2017-05-01,"comm","V341",5193600
2017-06-01,"comm","V341",5386400
2017-07-01,"comm","V341",5589200
2017-08-01,"comm","V341",5758800
2017-09-01,"comm","V341",5984400
2017-10-01,"comm","V341",6198000
2017-11-01,"comm","V341",6436000
2017-12-01,"comm","V341",6688400
2018-01-01,"comm","V341",6804000
2018-02-01,"comm","V341",6925200
2018-03-01,"comm","V341",7039200
2018-04-01,"comm","V341",7166000
2018-05-01,"comm","V341",7294400
2018-06-01,"comm","V341",7402800
2018-07-01,"comm","V341",7528800
2018-08-01,"comm","V341",7706000
2018-09-01,"comm","V341",7837200
2018-10-01,"comm","V341",7964000
2018-11-01,"comm","V341",8132000
2018-12-01,"comm","V341",8324800
2016-01-01,"comm","V342",2469600
2016-02-01,"comm","V342",2603200
2016-03-01,"comm","V342",2746800
2016-04-01,"comm","V342",2896400
2016-05-01,"comm","V342",3054000
2016-06-01,"comm","V342",3225200
2016-07-01,"comm","V342",3414000
2016-08-01,"comm","V342",3596000
2016-09-01,"comm","V342",3790800
2016-10-01,"comm","V342",3983600
2016-11-01,"comm","V342",4182800
2016-12-01,"comm","V342",4417600
2017-01-01,"comm","V342",4576400
2017-02-01,"comm","V342",4757200
2017-03-01,"comm","V342",4910800
2017-04-01,"comm","V342",5098000
2017-05-01,"comm","V342",5302800
2017-06-01,"comm","V342",5537600
2017-07-01,"comm","V342",5758400
2017-08-01,"comm","V342",5971600
2017-09-01,"comm","V342",6197200
2017-10-01,"comm","V342",6439600
2017-11-01,"comm","V342",6699200
2017-12-01,"comm","V342",6930800
2018-01-01,"comm","V342",7030000
2018-02-01,"comm","V342",7172800
2018-03-01,"comm","V342",7301600
2018-04-01,"comm","V342",7421600
2018-05-01,"comm","V342",7569600
2018-06-01,"comm","V342",7762000
2018-07-01,"comm","V342",7912000
2018-08-01,"comm","V342",8054800
2018-09-01,"comm","V342",8175200
2018-10-01,"comm","V342",8311200
2018-11-01,"comm","V342",8478400
2018-12-01,"comm","V342",8616800
2016-01-01,"comm","V343",2469600
2016-02-01,"comm","V343",2603200
2016-03-01,"comm","V343",2738000
2016-04-01,"comm","V343",2884800
2016-05-01,"comm","V343",3036000
2016-06-01,"comm","V343",3192000
2016-07-01,"comm","V343",3360400
2016-08-01,"comm","V343",3545200
2016-09-01,"comm","V343",3748000
2016-10-01,"comm","V343",3927600
2016-11-01,"comm","V343",4127600
2016-12-01,"comm","V343",4339600
2017-01-01,"comm","V343",4486400
2017-02-01,"comm","V343",4640800
2017-03-01,"comm","V343",4777200
2017-04-01,"comm","V343",4961600
2017-05-01,"comm","V343",5153600
2017-06-01,"comm","V343",5342000
2017-07-01,"comm","V343",5523600
2017-08-01,"comm","V343",5749200
2017-09-01,"comm","V343",5940400
2017-10-01,"comm","V343",6195600
2017-11-01,"comm","V343",6424000
2017-12-01,"comm","V343",6648000
2018-01-01,"comm","V343",6776000
2018-02-01,"comm","V343",6910800
2018-03-01,"comm","V343",7051200
2018-04-01,"comm","V343",7190000
2018-05-01,"comm","V343",7294000
2018-06-01,"comm","V343",7440400
2018-07-01,"comm","V343",7546400
2018-08-01,"comm","V343",7679200
2018-09-01,"comm","V343",7800000
2018-10-01,"comm","V343",7890400
2018-11-01,"comm","V343",8026400
2018-12-01,"comm","V343",8161600
2016-01-01,"comm","V344",2469600
2016-02-01,"comm","V344",2609600
2016-03-01,"comm","V344",2750000
2016-04-01,"comm","V344",2907200
2016-05-01,"comm","V344",3067200
2016-06-01,"comm","V344",3240800
2016-07-01,"comm","V344",3414400
2016-08-01,"comm","V344",3579600
2016-09-01,"comm","V344",3766000
2016-10-01,"comm","V344",3984800
2016-11-01,"comm","V344",4190400
2016-12-01,"comm","V344",4409600
2017-01-01,"comm","V344",4569200
2017-02-01,"comm","V344",4739600
2017-03-01,"comm","V344",4908000
2017-04-01,"comm","V344",5101200
2017-05-01,"comm","V344",5288000
2017-06-01,"comm","V344",5464400
2017-07-01,"comm","V344",5648800
2017-08-01,"comm","V344",5856400
2017-09-01,"comm","V344",6055600
2017-10-01,"comm","V344",6235200
2017-11-01,"comm","V344",6458800
2017-12-01,"comm","V344",6693600
2018-01-01,"comm","V344",6816800
2018-02-01,"comm","V344",6960000
2018-03-01,"comm","V344",7084400
2018-04-01,"comm","V344",7234000
2018-05-01,"comm","V344",7420400
2018-06-01,"comm","V344",7552000
2018-07-01,"comm","V344",7665200
2018-08-01,"comm","V344",7808400
2018-09-01,"comm","V344",7914800
2018-10-01,"comm","V344",8042400
2018-11-01,"comm","V344",8184400
2018-12-01,"comm","V344",8328400
2016-01-01,"comm","V345",2469600
2016-02-01,"comm","V345",2588000
2016-03-01,"comm","V345",2715200
2016-04-01,"comm","V345",2860400
2016-05-01,"comm","V345",3022000
2016-06-01,"comm","V345",3172800
2016-07-01,"comm","V345",3351600
2016-08-01,"comm","V345",3561600
2016-09-01,"comm","V345",3746400
2016-10-01,"comm","V345",3939200
2016-11-01,"comm","V345",4171600
2016-12-01,"comm","V345",4363200
2017-01-01,"comm","V345",4537600
2017-02-01,"comm","V345",4705200
2017-03-01,"comm","V345",4885200
2017-04-01,"comm","V345",5085200
2017-05-01,"comm","V345",5270000
2017-06-01,"comm","V345",5472800
2017-07-01,"comm","V345",5624800
2017-08-01,"comm","V345",5830000
2017-09-01,"comm","V345",6041200
2017-10-01,"comm","V345",6240800
2017-11-01,"comm","V345",6478000
2017-12-01,"comm","V345",6681200
2018-01-01,"comm","V345",6795200
2018-02-01,"comm","V345",6910000
2018-03-01,"comm","V345",7022400
2018-04-01,"comm","V345",7142800
2018-05-01,"comm","V345",7226000
2018-06-01,"comm","V345",7308800
2018-07-01,"comm","V345",7433600
2018-08-01,"comm","V345",7594000
2018-09-01,"comm","V345",7752800
2018-10-01,"comm","V345",7867200
2018-11-01,"comm","V345",7982400
2018-12-01,"comm","V345",8158000
2016-01-01,"comm","V346",2469600
2016-02-01,"comm","V346",2583200
2016-03-01,"comm","V346",2708800
2016-04-01,"comm","V346",2860400
2016-05-01,"comm","V346",3010000
2016-06-01,"comm","V346",3175200
2016-07-01,"comm","V346",3356000
2016-08-01,"comm","V346",3544000
2016-09-01,"comm","V346",3748400
2016-10-01,"comm","V346",3954000
2016-11-01,"comm","V346",4176800
2016-12-01,"comm","V346",4415600
2017-01-01,"comm","V346",4580400
2017-02-01,"comm","V346",4744800
2017-03-01,"comm","V346",4920000
2017-04-01,"comm","V346",5098400
2017-05-01,"comm","V346",5256400
2017-06-01,"comm","V346",5430400
2017-07-01,"comm","V346",5631200
2017-08-01,"comm","V346",5834800
2017-09-01,"comm","V346",6050000
2017-10-01,"comm","V346",6262400
2017-11-01,"comm","V346",6468800
2017-12-01,"comm","V346",6726000
2018-01-01,"comm","V346",6875200
2018-02-01,"comm","V346",6964400
2018-03-01,"comm","V346",7088000
2018-04-01,"comm","V346",7238800
2018-05-01,"comm","V346",7375200
2018-06-01,"comm","V346",7537200
2018-07-01,"comm","V346",7662800
2018-08-01,"comm","V346",7823200
2018-09-01,"comm","V346",7963200
2018-10-01,"comm","V346",8080000
2018-11-01,"comm","V346",8260400
2018-12-01,"comm","V346",8397200
2016-01-01,"comm","V347",2469600
2016-02-01,"comm","V347",2603200
2016-03-01,"comm","V347",2757200
2016-04-01,"comm","V347",2892800
2016-05-01,"comm","V347",3042000
2016-06-01,"comm","V347",3217200
2016-07-01,"comm","V347",3389600
2016-08-01,"comm","V347",3565600
2016-09-01,"comm","V347",3760000
2016-10-01,"comm","V347",3943600
2016-11-01,"comm","V347",4154800
2016-12-01,"comm","V347",4381600
2017-01-01,"comm","V347",4549600
2017-02-01,"comm","V347",4724400
2017-03-01,"comm","V347",4914400
2017-04-01,"comm","V347",5084000
2017-05-01,"comm","V347",5278800
2017-06-01,"comm","V347",5474800
2017-07-01,"comm","V347",5682800
2017-08-01,"comm","V347",5862000
2017-09-01,"comm","V347",6071200
2017-10-01,"comm","V347",6285200
2017-11-01,"comm","V347",6511600
2017-12-01,"comm","V347",6780400
2018-01-01,"comm","V347",6896800
2018-02-01,"comm","V347",7019600
2018-03-01,"comm","V347",7158800
2018-04-01,"comm","V347",7290800
2018-05-01,"comm","V347",7441200
2018-06-01,"comm","V347",7568000
2018-07-01,"comm","V347",7693600
2018-08-01,"comm","V347",7872400
2018-09-01,"comm","V347",8036000
2018-10-01,"comm","V347",8200000
2018-11-01,"comm","V347",8347600
2018-12-01,"comm","V347",8471200
2016-01-01,"comm","V348",2469600
2016-02-01,"comm","V348",2606800
2016-03-01,"comm","V348",2743200
2016-04-01,"comm","V348",2884400
2016-05-01,"comm","V348",3048400
2016-06-01,"comm","V348",3225600
2016-07-01,"comm","V348",3404000
2016-08-01,"comm","V348",3579600
2016-09-01,"comm","V348",3768000
2016-10-01,"comm","V348",3990000
2016-11-01,"comm","V348",4227600
2016-12-01,"comm","V348",4444000
2017-01-01,"comm","V348",4611600
2017-02-01,"comm","V348",4794800
2017-03-01,"comm","V348",4976800
2017-04-01,"comm","V348",5163200
2017-05-01,"comm","V348",5350000
2017-06-01,"comm","V348",5555200
2017-07-01,"comm","V348",5736800
2017-08-01,"comm","V348",5914800
2017-09-01,"comm","V348",6084400
2017-10-01,"comm","V348",6332000
2017-11-01,"comm","V348",6574000
2017-12-01,"comm","V348",6770800
2018-01-01,"comm","V348",6882000
2018-02-01,"comm","V348",7007600
2018-03-01,"comm","V348",7135200
2018-04-01,"comm","V348",7247200
2018-05-01,"comm","V348",7390800
2018-06-01,"comm","V348",7549200
2018-07-01,"comm","V348",7661200
2018-08-01,"comm","V348",7796800
2018-09-01,"comm","V348",7933200
2018-10-01,"comm","V348",8057600
2018-11-01,"comm","V348",8219200
2018-12-01,"comm","V348",8342000
2016-01-01,"comm","V349",2469600
2016-02-01,"comm","V349",2605200
2016-03-01,"comm","V349",2743200
2016-04-01,"comm","V349",2896800
2016-05-01,"comm","V349",3051600
2016-06-01,"comm","V349",3213600
2016-07-01,"comm","V349",3385600
2016-08-01,"comm","V349",3574400
2016-09-01,"comm","V349",3749600
2016-10-01,"comm","V349",3973600
2016-11-01,"comm","V349",4180000
2016-12-01,"comm","V349",4396800
2017-01-01,"comm","V349",4536800
2017-02-01,"comm","V349",4706400
2017-03-01,"comm","V349",4894800
2017-04-01,"comm","V349",5076800
2017-05-01,"comm","V349",5259600
2017-06-01,"comm","V349",5409200
2017-07-01,"comm","V349",5604800
2017-08-01,"comm","V349",5807600
2017-09-01,"comm","V349",6014000
2017-10-01,"comm","V349",6239600
2017-11-01,"comm","V349",6450800
2017-12-01,"comm","V349",6711600
2018-01-01,"comm","V349",6856800
2018-02-01,"comm","V349",6950800
2018-03-01,"comm","V349",7117600
2018-04-01,"comm","V349",7256000
2018-05-01,"comm","V349",7402400
2018-06-01,"comm","V349",7530800
2018-07-01,"comm","V349",7664800
2018-08-01,"comm","V349",7838000
2018-09-01,"comm","V349",7999200
2018-10-01,"comm","V349",8136800
2018-11-01,"comm","V349",8286400
2018-12-01,"comm","V349",8443600
2016-01-01,"comm","V350",2469600
2016-02-01,"comm","V350",2610800
2016-03-01,"comm","V350",2758400
2016-04-01,"comm","V350",2892400
2016-05-01,"comm","V350",3046000
2016-06-01,"comm","V350",3209200
2016-07-01,"comm","V350",3385600
2016-08-01,"comm","V350",3577600
2016-09-01,"comm","V350",3766800
2016-10-01,"comm","V350",3973200
2016-11-01,"comm","V350",4201600
2016-12-01,"comm","V350",4428000
2017-01-01,"comm","V350",4581200
2017-02-01,"comm","V350",4744400
2017-03-01,"comm","V350",4926000
2017-04-01,"comm","V350",5107200
2017-05-01,"comm","V350",5307600
2017-06-01,"comm","V350",5505600
2017-07-01,"comm","V350",5700800
2017-08-01,"comm","V350",5920800
2017-09-01,"comm","V350",6137600
2017-10-01,"comm","V350",6372800
2017-11-01,"comm","V350",6621200
2017-12-01,"comm","V350",6866800
2018-01-01,"comm","V350",6994400
2018-02-01,"comm","V350",7106400
2018-03-01,"comm","V350",7233600
2018-04-01,"comm","V350",7365200
2018-05-01,"comm","V350",7458000
2018-06-01,"comm","V350",7566000
2018-07-01,"comm","V350",7683600
2018-08-01,"comm","V350",7816000
2018-09-01,"comm","V350",7934000
2018-10-01,"comm","V350",8086800
2018-11-01,"comm","V350",8286800
2018-12-01,"comm","V350",8424400
2016-01-01,"comm","V351",2469600
2016-02-01,"comm","V351",2616400
2016-03-01,"comm","V351",2744800
2016-04-01,"comm","V351",2892800
2016-05-01,"comm","V351",3059200
2016-06-01,"comm","V351",3237200
2016-07-01,"comm","V351",3402400
2016-08-01,"comm","V351",3580800
2016-09-01,"comm","V351",3781600
2016-10-01,"comm","V351",3984800
2016-11-01,"comm","V351",4201200
2016-12-01,"comm","V351",4430400
2017-01-01,"comm","V351",4592800
2017-02-01,"comm","V351",4781600
2017-03-01,"comm","V351",4953200
2017-04-01,"comm","V351",5119200
2017-05-01,"comm","V351",5310800
2017-06-01,"comm","V351",5502400
2017-07-01,"comm","V351",5734400
2017-08-01,"comm","V351",5945200
2017-09-01,"comm","V351",6160800
2017-10-01,"comm","V351",6371600
2017-11-01,"comm","V351",6606000
2017-12-01,"comm","V351",6842800
2018-01-01,"comm","V351",7036000
2018-02-01,"comm","V351",7148400
2018-03-01,"comm","V351",7283200
2018-04-01,"comm","V351",7418400
2018-05-01,"comm","V351",7523600
2018-06-01,"comm","V351",7661600
2018-07-01,"comm","V351",7842800
2018-08-01,"comm","V351",7994800
2018-09-01,"comm","V351",8146800
2018-10-01,"comm","V351",8285600
2018-11-01,"comm","V351",8460800
2018-12-01,"comm","V351",8612800
2016-01-01,"comm","V352",2469600
2016-02-01,"comm","V352",2599200
2016-03-01,"comm","V352",2754400
2016-04-01,"comm","V352",2894800
2016-05-01,"comm","V352",3056000
2016-06-01,"comm","V352",3236800
2016-07-01,"comm","V352",3424000
2016-08-01,"comm","V352",3607200
