"ym","mdl","variable","value"
2018-06-01,"lead","V23",21537
2018-07-01,"lead","V23",22046
2018-08-01,"lead","V23",22464
2018-09-01,"lead","V23",23053
2018-10-01,"lead","V23",23535
2018-11-01,"lead","V23",23956
2018-12-01,"lead","V23",24509
2016-01-01,"lead","V24",6174
2016-02-01,"lead","V24",6548
2016-03-01,"lead","V24",6899
2016-04-01,"lead","V24",7307
2016-05-01,"lead","V24",7705
2016-06-01,"lead","V24",8152
2016-07-01,"lead","V24",8629
2016-08-01,"lead","V24",9186
2016-09-01,"lead","V24",9692
2016-10-01,"lead","V24",10276
2016-11-01,"lead","V24",10900
2016-12-01,"lead","V24",11538
2017-01-01,"lead","V24",11970
2017-02-01,"lead","V24",12479
2017-03-01,"lead","V24",12998
2017-04-01,"lead","V24",13528
2017-05-01,"lead","V24",14081
2017-06-01,"lead","V24",14722
2017-07-01,"lead","V24",15359
2017-08-01,"lead","V24",15956
2017-09-01,"lead","V24",16586
2017-10-01,"lead","V24",17234
2017-11-01,"lead","V24",17995
2017-12-01,"lead","V24",18690
2018-01-01,"lead","V24",18995
2018-02-01,"lead","V24",19412
2018-03-01,"lead","V24",19863
2018-04-01,"lead","V24",20306
2018-05-01,"lead","V24",20783
2018-06-01,"lead","V24",21210
2018-07-01,"lead","V24",21511
2018-08-01,"lead","V24",21967
2018-09-01,"lead","V24",22487
2018-10-01,"lead","V24",22991
2018-11-01,"lead","V24",23398
2018-12-01,"lead","V24",23928
2016-01-01,"lead","V25",6174
2016-02-01,"lead","V25",6571
2016-03-01,"lead","V25",7009
2016-04-01,"lead","V25",7460
2016-05-01,"lead","V25",7911
2016-06-01,"lead","V25",8410
2016-07-01,"lead","V25",8952
2016-08-01,"lead","V25",9518
2016-09-01,"lead","V25",10110
2016-10-01,"lead","V25",10751
2016-11-01,"lead","V25",11338
2016-12-01,"lead","V25",12009
2017-01-01,"lead","V25",12565
2017-02-01,"lead","V25",13097
2017-03-01,"lead","V25",13591
2017-04-01,"lead","V25",14120
2017-05-01,"lead","V25",14636
2017-06-01,"lead","V25",15302
2017-07-01,"lead","V25",15825
2017-08-01,"lead","V25",16553
2017-09-01,"lead","V25",17138
2017-10-01,"lead","V25",17911
2017-11-01,"lead","V25",18761
2017-12-01,"lead","V25",19540
2018-01-01,"lead","V25",19940
2018-02-01,"lead","V25",20318
2018-03-01,"lead","V25",20818
2018-04-01,"lead","V25",21342
2018-05-01,"lead","V25",21766
2018-06-01,"lead","V25",22129
2018-07-01,"lead","V25",22658
2018-08-01,"lead","V25",23121
2018-09-01,"lead","V25",23577
2018-10-01,"lead","V25",24068
2018-11-01,"lead","V25",24512
2018-12-01,"lead","V25",25006
2016-01-01,"lead","V26",6174
2016-02-01,"lead","V26",6608
2016-03-01,"lead","V26",7026
2016-04-01,"lead","V26",7437
2016-05-01,"lead","V26",7895
2016-06-01,"lead","V26",8339
2016-07-01,"lead","V26",8804
2016-08-01,"lead","V26",9306
2016-09-01,"lead","V26",9844
2016-10-01,"lead","V26",10426
2016-11-01,"lead","V26",10988
2016-12-01,"lead","V26",11655
2017-01-01,"lead","V26",12148
2017-02-01,"lead","V26",12686
2017-03-01,"lead","V26",13136
2017-04-01,"lead","V26",13664
2017-05-01,"lead","V26",14237
2017-06-01,"lead","V26",14815
2017-07-01,"lead","V26",15314
2017-08-01,"lead","V26",16046
2017-09-01,"lead","V26",16732
2017-10-01,"lead","V26",17399
2017-11-01,"lead","V26",18043
2017-12-01,"lead","V26",18793
2018-01-01,"lead","V26",19275
2018-02-01,"lead","V26",19768
2018-03-01,"lead","V26",20175
2018-04-01,"lead","V26",20544
2018-05-01,"lead","V26",20963
2018-06-01,"lead","V26",21299
2018-07-01,"lead","V26",21785
2018-08-01,"lead","V26",22240
2018-09-01,"lead","V26",22612
2018-10-01,"lead","V26",23232
2018-11-01,"lead","V26",23651
2018-12-01,"lead","V26",24053
2016-01-01,"lead","V27",6174
2016-02-01,"lead","V27",6525
2016-03-01,"lead","V27",6906
2016-04-01,"lead","V27",7326
2016-05-01,"lead","V27",7760
2016-06-01,"lead","V27",8266
2016-07-01,"lead","V27",8727
2016-08-01,"lead","V27",9287
2016-09-01,"lead","V27",9837
2016-10-01,"lead","V27",10407
2016-11-01,"lead","V27",10996
2016-12-01,"lead","V27",11654
2017-01-01,"lead","V27",12085
2017-02-01,"lead","V27",12531
2017-03-01,"lead","V27",13084
2017-04-01,"lead","V27",13686
2017-05-01,"lead","V27",14205
2017-06-01,"lead","V27",14764
2017-07-01,"lead","V27",15294
2017-08-01,"lead","V27",15895
2017-09-01,"lead","V27",16554
2017-10-01,"lead","V27",17224
2017-11-01,"lead","V27",17898
2017-12-01,"lead","V27",18571
2018-01-01,"lead","V27",18951
2018-02-01,"lead","V27",19208
2018-03-01,"lead","V27",19542
2018-04-01,"lead","V27",19984
2018-05-01,"lead","V27",20334
2018-06-01,"lead","V27",20571
2018-07-01,"lead","V27",20876
2018-08-01,"lead","V27",21400
2018-09-01,"lead","V27",21961
2018-10-01,"lead","V27",22266
2018-11-01,"lead","V27",22754
2018-12-01,"lead","V27",23181
2016-01-01,"lead","V28",6174
2016-02-01,"lead","V28",6532
2016-03-01,"lead","V28",6937
2016-04-01,"lead","V28",7366
2016-05-01,"lead","V28",7799
2016-06-01,"lead","V28",8250
2016-07-01,"lead","V28",8736
2016-08-01,"lead","V28",9244
2016-09-01,"lead","V28",9752
2016-10-01,"lead","V28",10376
2016-11-01,"lead","V28",10954
2016-12-01,"lead","V28",11587
2017-01-01,"lead","V28",12034
2017-02-01,"lead","V28",12465
2017-03-01,"lead","V28",12930
2017-04-01,"lead","V28",13496
2017-05-01,"lead","V28",14069
2017-06-01,"lead","V28",14706
2017-07-01,"lead","V28",15349
2017-08-01,"lead","V28",15912
2017-09-01,"lead","V28",16593
2017-10-01,"lead","V28",17170
2017-11-01,"lead","V28",17932
2017-12-01,"lead","V28",18741
2018-01-01,"lead","V28",19114
2018-02-01,"lead","V28",19457
2018-03-01,"lead","V28",19854
2018-04-01,"lead","V28",20276
2018-05-01,"lead","V28",20617
2018-06-01,"lead","V28",21118
2018-07-01,"lead","V28",21601
2018-08-01,"lead","V28",22104
2018-09-01,"lead","V28",22523
2018-10-01,"lead","V28",22975
2018-11-01,"lead","V28",23496
2018-12-01,"lead","V28",23992
2016-01-01,"lead","V29",6174
2016-02-01,"lead","V29",6563
2016-03-01,"lead","V29",6970
2016-04-01,"lead","V29",7394
2016-05-01,"lead","V29",7832
2016-06-01,"lead","V29",8310
2016-07-01,"lead","V29",8764
2016-08-01,"lead","V29",9264
2016-09-01,"lead","V29",9846
2016-10-01,"lead","V29",10372
2016-11-01,"lead","V29",11028
2016-12-01,"lead","V29",11693
2017-01-01,"lead","V29",12120
2017-02-01,"lead","V29",12633
2017-03-01,"lead","V29",13146
2017-04-01,"lead","V29",13625
2017-05-01,"lead","V29",14139
2017-06-01,"lead","V29",14657
2017-07-01,"lead","V29",15358
2017-08-01,"lead","V29",15912
2017-09-01,"lead","V29",16435
2017-10-01,"lead","V29",17152
2017-11-01,"lead","V29",17906
2017-12-01,"lead","V29",18657
2018-01-01,"lead","V29",19097
2018-02-01,"lead","V29",19551
2018-03-01,"lead","V29",19991
2018-04-01,"lead","V29",20401
2018-05-01,"lead","V29",20882
2018-06-01,"lead","V29",21270
2018-07-01,"lead","V29",21669
2018-08-01,"lead","V29",22026
2018-09-01,"lead","V29",22372
2018-10-01,"lead","V29",22858
2018-11-01,"lead","V29",23309
2018-12-01,"lead","V29",23692
2016-01-01,"lead","V30",6174
2016-02-01,"lead","V30",6553
2016-03-01,"lead","V30",6942
2016-04-01,"lead","V30",7342
2016-05-01,"lead","V30",7775
2016-06-01,"lead","V30",8234
2016-07-01,"lead","V30",8730
2016-08-01,"lead","V30",9255
2016-09-01,"lead","V30",9828
2016-10-01,"lead","V30",10414
2016-11-01,"lead","V30",11019
2016-12-01,"lead","V30",11690
2017-01-01,"lead","V30",12124
2017-02-01,"lead","V30",12603
2017-03-01,"lead","V30",13129
2017-04-01,"lead","V30",13632
2017-05-01,"lead","V30",14233
2017-06-01,"lead","V30",14765
2017-07-01,"lead","V30",15365
2017-08-01,"lead","V30",15935
2017-09-01,"lead","V30",16498
2017-10-01,"lead","V30",17130
2017-11-01,"lead","V30",17879
2017-12-01,"lead","V30",18585
2018-01-01,"lead","V30",18934
2018-02-01,"lead","V30",19391
2018-03-01,"lead","V30",19827
2018-04-01,"lead","V30",20285
2018-05-01,"lead","V30",20736
2018-06-01,"lead","V30",21174
2018-07-01,"lead","V30",21573
2018-08-01,"lead","V30",22035
2018-09-01,"lead","V30",22386
2018-10-01,"lead","V30",22831
2018-11-01,"lead","V30",23318
2018-12-01,"lead","V30",23818
2016-01-01,"lead","V31",6174
2016-02-01,"lead","V31",6543
2016-03-01,"lead","V31",6903
2016-04-01,"lead","V31",7325
2016-05-01,"lead","V31",7785
2016-06-01,"lead","V31",8288
2016-07-01,"lead","V31",8751
2016-08-01,"lead","V31",9276
2016-09-01,"lead","V31",9842
2016-10-01,"lead","V31",10457
2016-11-01,"lead","V31",11083
2016-12-01,"lead","V31",11754
2017-01-01,"lead","V31",12242
2017-02-01,"lead","V31",12740
2017-03-01,"lead","V31",13122
2017-04-01,"lead","V31",13645
2017-05-01,"lead","V31",14204
2017-06-01,"lead","V31",14816
2017-07-01,"lead","V31",15367
2017-08-01,"lead","V31",16040
2017-09-01,"lead","V31",16631
2017-10-01,"lead","V31",17373
2017-11-01,"lead","V31",18051
2017-12-01,"lead","V31",18804
2018-01-01,"lead","V31",19362
2018-02-01,"lead","V31",19751
2018-03-01,"lead","V31",20090
2018-04-01,"lead","V31",20542
2018-05-01,"lead","V31",21024
2018-06-01,"lead","V31",21614
2018-07-01,"lead","V31",22154
2018-08-01,"lead","V31",22541
2018-09-01,"lead","V31",23014
2018-10-01,"lead","V31",23508
2018-11-01,"lead","V31",23976
2018-12-01,"lead","V31",24337
2016-01-01,"lead","V32",6174
2016-02-01,"lead","V32",6495
2016-03-01,"lead","V32",6899
2016-04-01,"lead","V32",7323
2016-05-01,"lead","V32",7783
2016-06-01,"lead","V32",8211
2016-07-01,"lead","V32",8703
2016-08-01,"lead","V32",9187
2016-09-01,"lead","V32",9738
2016-10-01,"lead","V32",10321
2016-11-01,"lead","V32",10883
2016-12-01,"lead","V32",11560
2017-01-01,"lead","V32",11958
2017-02-01,"lead","V32",12458
2017-03-01,"lead","V32",12965
2017-04-01,"lead","V32",13513
2017-05-01,"lead","V32",14062
2017-06-01,"lead","V32",14558
2017-07-01,"lead","V32",15177
2017-08-01,"lead","V32",15829
2017-09-01,"lead","V32",16426
2017-10-01,"lead","V32",16981
2017-11-01,"lead","V32",17680
2017-12-01,"lead","V32",18533
2018-01-01,"lead","V32",18924
2018-02-01,"lead","V32",19240
2018-03-01,"lead","V32",19467
2018-04-01,"lead","V32",19707
2018-05-01,"lead","V32",20173
2018-06-01,"lead","V32",20597
2018-07-01,"lead","V32",20927
2018-08-01,"lead","V32",21430
2018-09-01,"lead","V32",21959
2018-10-01,"lead","V32",22467
2018-11-01,"lead","V32",22956
2018-12-01,"lead","V32",23353
2016-01-01,"lead","V33",6174
2016-02-01,"lead","V33",6523
2016-03-01,"lead","V33",6882
2016-04-01,"lead","V33",7329
2016-05-01,"lead","V33",7804
2016-06-01,"lead","V33",8299
2016-07-01,"lead","V33",8762
2016-08-01,"lead","V33",9271
2016-09-01,"lead","V33",9813
2016-10-01,"lead","V33",10364
2016-11-01,"lead","V33",10996
2016-12-01,"lead","V33",11667
2017-01-01,"lead","V33",12097
2017-02-01,"lead","V33",12539
2017-03-01,"lead","V33",13022
2017-04-01,"lead","V33",13551
2017-05-01,"lead","V33",14005
2017-06-01,"lead","V33",14522
2017-07-01,"lead","V33",15060
2017-08-01,"lead","V33",15584
2017-09-01,"lead","V33",16202
2017-10-01,"lead","V33",16859
2017-11-01,"lead","V33",17517
2017-12-01,"lead","V33",18146
2018-01-01,"lead","V33",18488
2018-02-01,"lead","V33",18858
2018-03-01,"lead","V33",19164
2018-04-01,"lead","V33",19531
2018-05-01,"lead","V33",19951
2018-06-01,"lead","V33",20360
2018-07-01,"lead","V33",20736
2018-08-01,"lead","V33",21105
2018-09-01,"lead","V33",21510
2018-10-01,"lead","V33",21909
2018-11-01,"lead","V33",22337
2018-12-01,"lead","V33",22707
2016-01-01,"lead","V34",6174
2016-02-01,"lead","V34",6555
2016-03-01,"lead","V34",6947
2016-04-01,"lead","V34",7396
2016-05-01,"lead","V34",7907
2016-06-01,"lead","V34",8371
2016-07-01,"lead","V34",8872
2016-08-01,"lead","V34",9411
2016-09-01,"lead","V34",10005
2016-10-01,"lead","V34",10579
2016-11-01,"lead","V34",11202
2016-12-01,"lead","V34",11900
2017-01-01,"lead","V34",12368
2017-02-01,"lead","V34",12822
2017-03-01,"lead","V34",13364
2017-04-01,"lead","V34",13929
2017-05-01,"lead","V34",14554
2017-06-01,"lead","V34",15129
2017-07-01,"lead","V34",15680
2017-08-01,"lead","V34",16348
2017-09-01,"lead","V34",17028
2017-10-01,"lead","V34",17664
2017-11-01,"lead","V34",18379
2017-12-01,"lead","V34",19139
2018-01-01,"lead","V34",19494
2018-02-01,"lead","V34",20005
2018-03-01,"lead","V34",20442
2018-04-01,"lead","V34",20828
2018-05-01,"lead","V34",21266
2018-06-01,"lead","V34",21627
2018-07-01,"lead","V34",22115
2018-08-01,"lead","V34",22615
2018-09-01,"lead","V34",23176
2018-10-01,"lead","V34",23641
2018-11-01,"lead","V34",24197
2018-12-01,"lead","V34",24650
2016-01-01,"lead","V35",6174
2016-02-01,"lead","V35",6531
2016-03-01,"lead","V35",6905
2016-04-01,"lead","V35",7320
2016-05-01,"lead","V35",7752
2016-06-01,"lead","V35",8244
2016-07-01,"lead","V35",8727
2016-08-01,"lead","V35",9252
2016-09-01,"lead","V35",9806
2016-10-01,"lead","V35",10382
2016-11-01,"lead","V35",10940
2016-12-01,"lead","V35",11657
2017-01-01,"lead","V35",12103
2017-02-01,"lead","V35",12611
2017-03-01,"lead","V35",13134
2017-04-01,"lead","V35",13628
2017-05-01,"lead","V35",14180
2017-06-01,"lead","V35",14661
2017-07-01,"lead","V35",15256
2017-08-01,"lead","V35",15880
2017-09-01,"lead","V35",16545
2017-10-01,"lead","V35",17180
2017-11-01,"lead","V35",17895
2017-12-01,"lead","V35",18499
2018-01-01,"lead","V35",18946
2018-02-01,"lead","V35",19284
2018-03-01,"lead","V35",19656
2018-04-01,"lead","V35",20087
2018-05-01,"lead","V35",20467
2018-06-01,"lead","V35",20802
2018-07-01,"lead","V35",21127
2018-08-01,"lead","V35",21695
2018-09-01,"lead","V35",22144
2018-10-01,"lead","V35",22611
2018-11-01,"lead","V35",23101
2018-12-01,"lead","V35",23676
2016-01-01,"lead","V36",6174
2016-02-01,"lead","V36",6503
2016-03-01,"lead","V36",6887
2016-04-01,"lead","V36",7317
2016-05-01,"lead","V36",7781
2016-06-01,"lead","V36",8277
2016-07-01,"lead","V36",8732
2016-08-01,"lead","V36",9250
2016-09-01,"lead","V36",9793
2016-10-01,"lead","V36",10403
2016-11-01,"lead","V36",10993
2016-12-01,"lead","V36",11629
2017-01-01,"lead","V36",12141
2017-02-01,"lead","V36",12663
2017-03-01,"lead","V36",13177
2017-04-01,"lead","V36",13727
2017-05-01,"lead","V36",14288
2017-06-01,"lead","V36",14874
2017-07-01,"lead","V36",15441
2017-08-01,"lead","V36",16093
2017-09-01,"lead","V36",16669
2017-10-01,"lead","V36",17302
2017-11-01,"lead","V36",18066
2017-12-01,"lead","V36",18690
2018-01-01,"lead","V36",19056
2018-02-01,"lead","V36",19401
2018-03-01,"lead","V36",19693
2018-04-01,"lead","V36",20183
2018-05-01,"lead","V36",20598
2018-06-01,"lead","V36",21018
2018-07-01,"lead","V36",21471
2018-08-01,"lead","V36",22008
2018-09-01,"lead","V36",22534
2018-10-01,"lead","V36",23105
2018-11-01,"lead","V36",23397
2018-12-01,"lead","V36",23709
2016-01-01,"lead","V37",6174
2016-02-01,"lead","V37",6542
2016-03-01,"lead","V37",6944
2016-04-01,"lead","V37",7362
2016-05-01,"lead","V37",7778
2016-06-01,"lead","V37",8220
2016-07-01,"lead","V37",8740
2016-08-01,"lead","V37",9303
2016-09-01,"lead","V37",9839
2016-10-01,"lead","V37",10421
2016-11-01,"lead","V37",11107
2016-12-01,"lead","V37",11797
2017-01-01,"lead","V37",12231
2017-02-01,"lead","V37",12706
2017-03-01,"lead","V37",13231
2017-04-01,"lead","V37",13713
2017-05-01,"lead","V37",14299
2017-06-01,"lead","V37",14854
2017-07-01,"lead","V37",15447
2017-08-01,"lead","V37",16093
2017-09-01,"lead","V37",16659
2017-10-01,"lead","V37",17404
2017-11-01,"lead","V37",18179
2017-12-01,"lead","V37",18868
2018-01-01,"lead","V37",19128
2018-02-01,"lead","V37",19475
2018-03-01,"lead","V37",19778
2018-04-01,"lead","V37",20171
2018-05-01,"lead","V37",20602
2018-06-01,"lead","V37",21104
2018-07-01,"lead","V37",21642
2018-08-01,"lead","V37",21936
2018-09-01,"lead","V37",22425
2018-10-01,"lead","V37",23001
2018-11-01,"lead","V37",23488
2018-12-01,"lead","V37",23988
2016-01-01,"lead","V38",6174
2016-02-01,"lead","V38",6553
2016-03-01,"lead","V38",6923
2016-04-01,"lead","V38",7317
2016-05-01,"lead","V38",7777
2016-06-01,"lead","V38",8219
2016-07-01,"lead","V38",8737
2016-08-01,"lead","V38",9241
2016-09-01,"lead","V38",9780
2016-10-01,"lead","V38",10350
2016-11-01,"lead","V38",10956
2016-12-01,"lead","V38",11573
2017-01-01,"lead","V38",12018
2017-02-01,"lead","V38",12450
2017-03-01,"lead","V38",12953
2017-04-01,"lead","V38",13516
2017-05-01,"lead","V38",14031
2017-06-01,"lead","V38",14682
2017-07-01,"lead","V38",15270
2017-08-01,"lead","V38",15879
2017-09-01,"lead","V38",16606
2017-10-01,"lead","V38",17288
2017-11-01,"lead","V38",18054
2017-12-01,"lead","V38",18843
2018-01-01,"lead","V38",19225
2018-02-01,"lead","V38",19649
2018-03-01,"lead","V38",19990
2018-04-01,"lead","V38",20303
2018-05-01,"lead","V38",20690
2018-06-01,"lead","V38",21166
2018-07-01,"lead","V38",21545
2018-08-01,"lead","V38",22010
2018-09-01,"lead","V38",22495
2018-10-01,"lead","V38",22931
2018-11-01,"lead","V38",23385
2018-12-01,"lead","V38",23852
2016-01-01,"lead","V39",6174
2016-02-01,"lead","V39",6585
2016-03-01,"lead","V39",7013
2016-04-01,"lead","V39",7437
2016-05-01,"lead","V39",7891
2016-06-01,"lead","V39",8373
2016-07-01,"lead","V39",8835
2016-08-01,"lead","V39",9348
2016-09-01,"lead","V39",9930
2016-10-01,"lead","V39",10517
2016-11-01,"lead","V39",11155
2016-12-01,"lead","V39",11797
2017-01-01,"lead","V39",12264
2017-02-01,"lead","V39",12776
2017-03-01,"lead","V39",13264
2017-04-01,"lead","V39",13782
2017-05-01,"lead","V39",14304
2017-06-01,"lead","V39",14943
2017-07-01,"lead","V39",15561
2017-08-01,"lead","V39",16134
2017-09-01,"lead","V39",16737
2017-10-01,"lead","V39",17415
2017-11-01,"lead","V39",18148
2017-12-01,"lead","V39",18806
2018-01-01,"lead","V39",19140
2018-02-01,"lead","V39",19504
2018-03-01,"lead","V39",19830
2018-04-01,"lead","V39",20117
2018-05-01,"lead","V39",20455
2018-06-01,"lead","V39",21000
2018-07-01,"lead","V39",21376
2018-08-01,"lead","V39",21946
2018-09-01,"lead","V39",22253
2018-10-01,"lead","V39",22605
2018-11-01,"lead","V39",23069
2018-12-01,"lead","V39",23516
2016-01-01,"lead","V40",6174
2016-02-01,"lead","V40",6572
2016-03-01,"lead","V40",6973
2016-04-01,"lead","V40",7396
2016-05-01,"lead","V40",7847
2016-06-01,"lead","V40",8306
2016-07-01,"lead","V40",8818
2016-08-01,"lead","V40",9403
2016-09-01,"lead","V40",9940
2016-10-01,"lead","V40",10509
2016-11-01,"lead","V40",11133
2016-12-01,"lead","V40",11819
2017-01-01,"lead","V40",12254
2017-02-01,"lead","V40",12698
2017-03-01,"lead","V40",13160
2017-04-01,"lead","V40",13699
2017-05-01,"lead","V40",14186
2017-06-01,"lead","V40",14845
2017-07-01,"lead","V40",15459
2017-08-01,"lead","V40",16135
2017-09-01,"lead","V40",16846
2017-10-01,"lead","V40",17522
2017-11-01,"lead","V40",18240
2017-12-01,"lead","V40",18958
2018-01-01,"lead","V40",19257
2018-02-01,"lead","V40",19627
2018-03-01,"lead","V40",20054
2018-04-01,"lead","V40",20504
2018-05-01,"lead","V40",20884
2018-06-01,"lead","V40",21321
2018-07-01,"lead","V40",21571
2018-08-01,"lead","V40",22057
2018-09-01,"lead","V40",22446
2018-10-01,"lead","V40",22871
2018-11-01,"lead","V40",23415
2018-12-01,"lead","V40",23923
2016-01-01,"lead","V41",6174
2016-02-01,"lead","V41",6518
2016-03-01,"lead","V41",6921
2016-04-01,"lead","V41",7312
2016-05-01,"lead","V41",7776
2016-06-01,"lead","V41",8240
2016-07-01,"lead","V41",8712
2016-08-01,"lead","V41",9183
2016-09-01,"lead","V41",9691
2016-10-01,"lead","V41",10335
2016-11-01,"lead","V41",10966
2016-12-01,"lead","V41",11620
2017-01-01,"lead","V41",12161
2017-02-01,"lead","V41",12666
2017-03-01,"lead","V41",13206
2017-04-01,"lead","V41",13747
2017-05-01,"lead","V41",14220
2017-06-01,"lead","V41",14745
2017-07-01,"lead","V41",15305
2017-08-01,"lead","V41",15850
2017-09-01,"lead","V41",16528
2017-10-01,"lead","V41",17192
2017-11-01,"lead","V41",17878
2017-12-01,"lead","V41",18623
2018-01-01,"lead","V41",19026
2018-02-01,"lead","V41",19328
2018-03-01,"lead","V41",19733
2018-04-01,"lead","V41",20098
2018-05-01,"lead","V41",20518
2018-06-01,"lead","V41",20915
2018-07-01,"lead","V41",21394
2018-08-01,"lead","V41",21918
2018-09-01,"lead","V41",22243
2018-10-01,"lead","V41",22578
2018-11-01,"lead","V41",23207
2018-12-01,"lead","V41",23711
2016-01-01,"lead","V42",6174
2016-02-01,"lead","V42",6525
2016-03-01,"lead","V42",6904
2016-04-01,"lead","V42",7337
2016-05-01,"lead","V42",7787
2016-06-01,"lead","V42",8210
2016-07-01,"lead","V42",8660
2016-08-01,"lead","V42",9157
2016-09-01,"lead","V42",9724
2016-10-01,"lead","V42",10395
2016-11-01,"lead","V42",11012
2016-12-01,"lead","V42",11701
2017-01-01,"lead","V42",12176
2017-02-01,"lead","V42",12640
2017-03-01,"lead","V42",13231
2017-04-01,"lead","V42",13720
2017-05-01,"lead","V42",14244
2017-06-01,"lead","V42",14785
2017-07-01,"lead","V42",15340
2017-08-01,"lead","V42",15904
2017-09-01,"lead","V42",16447
2017-10-01,"lead","V42",17144
2017-11-01,"lead","V42",17832
2017-12-01,"lead","V42",18463
2018-01-01,"lead","V42",18943
2018-02-01,"lead","V42",19238
2018-03-01,"lead","V42",19512
2018-04-01,"lead","V42",19885
2018-05-01,"lead","V42",20277
2018-06-01,"lead","V42",20691
2018-07-01,"lead","V42",21188
2018-08-01,"lead","V42",21636
2018-09-01,"lead","V42",22104
2018-10-01,"lead","V42",22734
2018-11-01,"lead","V42",23244
2018-12-01,"lead","V42",23629
2016-01-01,"lead","V43",6174
2016-02-01,"lead","V43",6562
2016-03-01,"lead","V43",6949
2016-04-01,"lead","V43",7374
2016-05-01,"lead","V43",7783
2016-06-01,"lead","V43",8185
2016-07-01,"lead","V43",8640
2016-08-01,"lead","V43",9196
2016-09-01,"lead","V43",9772
2016-10-01,"lead","V43",10392
2016-11-01,"lead","V43",10990
